ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Pages
bush1250-2-1-1,,bush1250-2,1,raky,raky,,,Gueunier1986,,false,,,pp.334-358
bush1250-2-2-1,,bush1250-2,2,roy,roy,,,Gueunier1986,,false,,,pp.334-358
bush1250-2-3-1,,bush1250-2,3,mamoko,mamoko,,,Gueunier1986,,false,,,pp.334-358
bush1250-2-4-1,,bush1250-2,4,efatsy,efatsy,,,Gueunier1986,,false,,,pp.334-358
bush1250-2-5-1,,bush1250-2,5,paipo,paipo,,,Gueunier1986,,false,,,pp.334-358
bush1250-2-6-1,,bush1250-2,6,tŝota,tŝota,,,Gueunier1986,,false,,,pp.334-358
bush1250-2-7-1,,bush1250-2,7,fito,fito,,,Gueunier1986,,false,,,pp.334-358
bush1250-2-8-1,,bush1250-2,8,valo,valo,,,Gueunier1986,,false,,,pp.334-358
bush1250-2-9-1,,bush1250-2,9,sivy,sivy,,,Gueunier1986,,false,,,pp.334-358
bush1250-2-10-1,,bush1250-2,10,folo,folo,,,Gueunier1986,,false,,,pp.334-358
bush1250-2-30-1,,bush1250-2,30,telompolo,telompolo,,,Gueunier1986,,false,,,pp.334-358
bush1250-2-50-1,,bush1250-2,50,dimiampolo,dimiampolo,,,Gueunier1986,,false,,,pp.334-358
bush1250-2-100-1,,bush1250-2,100,zato,zato,,,Gueunier1986,,false,,,pp.334-358
bush1250-2-1000-1,,bush1250-2,1000,arivo,arivo,,,Gueunier1986,,false,,,pp.334-358
buta1242-1-1-1,,buta1242-1,1,tagata,tagata,,,Laufer1959,,false,,,p.209
buta1242-1-1-2,,buta1242-1,1,tanqata,tanqata,,,Laufer1959,,false,,,p.209
buta1242-1-2-1,,buta1242-1,2,mukumip,mukumip,,,Laufer1959,,false,,,p.209
buta1242-1-2-2,,buta1242-1,2,mugumip,mugumip,,,Laufer1959,,false,,,p.209
buta1242-1-3-1,,buta1242-1,3,mukuvala,mukuvala,,,Laufer1959,,false,,,p.209
buta1242-1-3-2,,buta1242-1,3,muguvala,muguvala,,,Laufer1959,,false,,,p.209
buta1242-1-4-1,,buta1242-1,4,valagataria,valagataria,,,Laufer1959,,false,,,p.209
buta1242-1-5-1,,buta1242-1,5,limavati,limavati,,,Laufer1959,,false,,,p.209
buta1242-1-5-2,,buta1242-1,5,inogati,inogati,,(from nok “the hand”),Laufer1959,,false,,,p.209
buta1242-1-6-1,,buta1242-1,6,limavati ma tanqata,limavati ma tanqata,,,Laufer1959,,false,,,p.209
buta1242-1-6-2,,buta1242-1,6,inogati ko tagata,inogati ko tagata,,,Laufer1959,,false,,,p.209
buta1242-1-7-1,,buta1242-1,7,limavati ko mugumip,limavati ko mugumip,,,Laufer1959,,false,,,p.209
buta1242-1-8-1,,buta1242-1,8,limavati ko muguvala,limavati ko muguvala,,,Laufer1959,,false,,,p.209
buta1242-1-9-1,,buta1242-1,9,limavati ko valagataria,limavati ko valagataria,,,Laufer1959,,false,,,p.209
buta1242-1-10-1,,buta1242-1,10,inokatakam,inokatakam,,(= both hands),Laufer1959,,false,,,p.209
buta1242-1-11-1,,buta1242-1,11,lul kaita,lul kaita,,(meaning?),Laufer1959,,false,,,p.209
buta1242-1-20-1,,buta1242-1,20,lul takarma,lul takarma,,the whole man,Laufer1959,,false,,,p.209
buta1242-1-20-2,,buta1242-1,20,molimoli takarma,molimoli takarma,,the whole person,Laufer1959,,false,,,p.209
bwai1242-1-1-1,,bwai1242-1,1,seyana,seyana,,,Lean1986Vol06,,false,,,p.71
bwai1242-1-1-2,,bwai1242-1,1,(se'eyana),(se'eyana),,,Lean1986Vol06,,false,,,p.71
bwai1242-1-2-1,,bwai1242-1,2,luwei,luwei,,,Lean1986Vol06,,false,,,p.71
bwai1242-1-2-2,,bwai1242-1,2,(luwegi),(luwegi),,,Lean1986Vol06,,false,,,p.71
bwai1242-1-3-1,,bwai1242-1,3,toiye,toiye,,,Lean1986Vol06,,false,,,p.71
bwai1242-1-4-1,,bwai1242-1,4,laufuli,laufuli,,,Lean1986Vol06,,false,,,p.71
bwai1242-1-5-1,,bwai1242-1,5,nima fafali tamo,nima fafali tamo,,‘nima-’ = ‘hand’,Lean1986Vol06,,false,,,p.71
bwai1242-1-6-1,,bwai1242-1,6,nima fafali seyana,nima fafali seyana,,5 + 1,Lean1986Vol06,,false,,,p.71
bwai1242-1-7-1,,bwai1242-1,7,nima fafali luwegi,nima fafali luwegi,,5 + 2,Lean1986Vol06,,false,,,p.71
bwai1242-1-8-1,,bwai1242-1,8,nima fafali toiye,nima fafali toiye,,5 + 3,Lean1986Vol06,,false,,,p.71
bwai1242-1-9-1,,bwai1242-1,9,nima fafali laufulu,nima fafali laufulu,,5 + 4,Lean1986Vol06,,false,,,p.71
bwai1242-1-10-1,,bwai1242-1,10,nima fafali luga,nima fafali luga,,‘hands two’,Lean1986Vol06,,false,,,p.71
bwan1241-1-1-1,,bwan1241-1,1,kaigeda,kaigeda,,,Lean1986Vol06,,false,,,p.63
bwan1241-1-2-1,,bwan1241-1,2,labu,labu,,,Lean1986Vol06,,false,,,p.63
bwan1241-1-3-1,,bwan1241-1,3,yaiyuna,yaiyuna,,,Lean1986Vol06,,false,,,p.63
bwan1241-1-4-1,,bwan1241-1,4,esopali,esopali,,,Lean1986Vol06,,false,,,p.63
bwan1241-1-5-1,,bwan1241-1,5,valigigi,valigigi,,,Lean1986Vol06,,false,,,p.63
bwan1241-1-10-1,,bwan1241-1,10,sanaulu,sanaulu,,,Lean1986Vol06,,false,,,p.63
camp1262-1-1-1,,camp1262-1,1,cewa,cewa,,,Grimes1987,,false,,,pp.128-134
camp1262-1-2-1,,camp1262-1,2,dua,dua,,,Grimes1987,,false,,,pp.128-134
camp1262-1-3-1,,camp1262-1,3,tallu,tallu,,,Grimes1987,,false,,,pp.128-134
camp1262-1-4-1,,camp1262-1,4,appaʔ,appaʔ,,,Grimes1987,,false,,,pp.128-134
camp1262-1-5-1,,camp1262-1,5,lima,lima,,,Grimes1987,,false,,,pp.128-134
camp1262-1-6-1,,camp1262-1,6,annaŋ,annaŋ,,,Grimes1987,,false,,,pp.128-134
camp1262-1-7-1,,camp1262-1,7,pitu,pitu,,,Grimes1987,,false,,,pp.128-134
camp1262-1-8-1,,camp1262-1,8,ar̃ua,ar̃ua,,,Grimes1987,,false,,,pp.128-134
camp1262-1-9-1,,camp1262-1,9,aser̃a,aser̃a,,,Grimes1987,,false,,,pp.128-134
camp1262-1-10-1,,camp1262-1,10,sapulo,sapulo,,,Grimes1987,,false,,,pp.128-134
camp1262-1-20-1,,camp1262-1,20,duapulo,duapulo,,,Grimes1987,,false,,,pp.128-134
camp1262-1-100-1,,camp1262-1,100,ser̃atuʔ,ser̃atuʔ,,,Grimes1987,,false,,,pp.128-134
camp1262-1-1000-1,,camp1262-1,1000,sisaʔbu,sisaʔbu,,,Grimes1987,,false,,,pp.128-134
capi1239-1-1-1,,capi1239-1,1,isɑ́,isɑ́,,,Werner1977,,false,,,pp.3-7
capi1239-1-2-1,,capi1239-1,2,duwɑ,duwɑ,,,Werner1977,,false,,,pp.3-7
capi1239-1-3-1,,capi1239-1,3,tɑ́tlo,tɑ́tlo,,,Werner1977,,false,,,pp.3-7
capi1239-1-4-1,,capi1239-1,4,ɑ́pɑt,ɑ́pɑt,,,Werner1977,,false,,,pp.3-7
capi1239-1-5-1,,capi1239-1,5,limɑ,limɑ,,,Werner1977,,false,,,pp.3-7
capi1239-1-6-1,,capi1239-1,6,ɑnum,ɑnum,,,Werner1977,,false,,,pp.3-7
capi1239-1-7-1,,capi1239-1,7,pito,pito,,,Werner1977,,false,,,pp.3-7
capi1239-1-8-1,,capi1239-1,8,wɑlo,wɑlo,,,Werner1977,,false,,,pp.3-7
capi1239-1-9-1,,capi1239-1,9,siyɑm,siyɑm,,,Werner1977,,false,,,pp.3-7
capi1239-1-10-1,,capi1239-1,10,nɑpulo,nɑpulo,,,Werner1977,,false,,,pp.3-7
capi1239-1-20-1,,capi1239-1,20,beynte,beynte,,[from Spanish],Werner1977,,true,,,pp.3-7
capi1239-1-100-1,,capi1239-1,100,isɑ kɑɡɑtós,isɑ kɑɡɑtós,,,Werner1977,,false,,,pp.3-7
capi1239-1-1000-1,,capi1239-1,1000,libo,libo,,,Werner1977,,false,,,pp.3-7
cari1276-1-1-1,,cari1276-1,1,siji,siji,,numeral,Kertodjojo1992,,false,,,passim
cari1276-1-2-1,,cari1276-1,2,loro,loro,,numeral,Kertodjojo1992,,false,,,passim
cari1276-1-2-2,,cari1276-1,2,rong,rong,,adverb,Kertodjojo1992,,false,,,passim
cari1276-1-3-1,,cari1276-1,3,telu,telu,,numeral,Kertodjojo1992,,false,,,passim
cari1276-1-3-2,,cari1276-1,3,telung,telung,,adverb,Kertodjojo1992,,false,,,passim
cari1276-1-4-1,,cari1276-1,4,papat,papat,,numeral,Kertodjojo1992,,false,,,passim
cari1276-1-4-2,,cari1276-1,4,patang,patang,,adverb,Kertodjojo1992,,false,,,passim
cari1276-1-5-1,,cari1276-1,5,lima,lima,,numeral,Kertodjojo1992,,false,,,passim
cari1276-1-5-2,,cari1276-1,5,limang,limang,,adverb,Kertodjojo1992,,false,,,passim
cari1276-1-6-1,,cari1276-1,6,nenem,nenem,,numeral,Kertodjojo1992,,false,,,passim
cari1276-1-6-2,,cari1276-1,6,nem,nem,,adverb,Kertodjojo1992,,false,,,passim
cari1276-1-7-1,,cari1276-1,7,pitu,pitu,,numeral,Kertodjojo1992,,false,,,passim
cari1276-1-7-2,,cari1276-1,7,pitung,pitung,,adverb,Kertodjojo1992,,false,,,passim
cari1276-1-8-1,,cari1276-1,8,wolu,wolu,,numeral,Kertodjojo1992,,false,,,passim
cari1276-1-8-2,,cari1276-1,8,wolung,wolung,,adverb,Kertodjojo1992,,false,,,passim
cari1276-1-9-1,,cari1276-1,9,sanga,sanga,,numeral,Kertodjojo1992,,false,,,passim
cari1276-1-9-2,,cari1276-1,9,sangang,sangang,,adverb,Kertodjojo1992,,false,,,passim
cari1276-1-10-1,,cari1276-1,10,sepuluh,sepuluh,,numeral,Kertodjojo1992,,false,,,passim
cari1276-1-10-2,,cari1276-1,10,puluh,puluh,,noun,Kertodjojo1992,,false,,,passim
cari1276-1-11-1,,cari1276-1,11,sewelas,sewelas,,,Kertodjojo1992,,false,,,passim
cari1276-1-12-1,,cari1276-1,12,rolas,rolas,,,Kertodjojo1992,,false,,,passim
cari1276-1-13-1,,cari1276-1,13,telulas,telulas,,,Kertodjojo1992,,false,,,passim
cari1276-1-14-1,,cari1276-1,14,patbelas,patbelas,,,Kertodjojo1992,,false,,,passim
cari1276-1-15-1,,cari1276-1,15,limalas,limalas,,,Kertodjojo1992,,false,,,passim
cari1276-1-16-1,,cari1276-1,16,nembelas,nembelas,,,Kertodjojo1992,,false,,,passim
cari1276-1-17-1,,cari1276-1,17,pitulas,pitulas,,,Kertodjojo1992,,false,,,passim
cari1276-1-18-1,,cari1276-1,18,wolulas,wolulas,,,Kertodjojo1992,,false,,,passim
cari1276-1-19-1,,cari1276-1,19,sangalas,sangalas,,,Kertodjojo1992,,false,,,passim
cari1276-1-20-1,,cari1276-1,20,rong puluh,rong puluh,,,Kertodjojo1992,,false,,,passim
cari1276-1-21-1,,cari1276-1,21,selikur,selikur,,,Kertodjojo1992,,false,,,passim
cari1276-1-21-2,,cari1276-1,21,slikur,slikur,,,Kertodjojo1992,,false,,,passim
cari1276-1-22-1,,cari1276-1,22,rolikur,rolikur,,,Kertodjojo1992,,false,,,passim
cari1276-1-23-1,,cari1276-1,23,telulikur,telulikur,,,Kertodjojo1992,,false,,,passim
cari1276-1-24-1,,cari1276-1,24,patlikur,patlikur,,,Kertodjojo1992,,false,,,passim
cari1276-1-25-1,,cari1276-1,25,selawé,selawé,,,Kertodjojo1992,,false,,,passim
cari1276-1-25-2,,cari1276-1,25,slawé,slawé,,,Kertodjojo1992,,false,,,passim
cari1276-1-26-1,,cari1276-1,26,nemlikur,nemlikur,,,Kertodjojo1992,,false,,,passim
cari1276-1-27-1,,cari1276-1,27,pitulikur,pitulikur,,,Kertodjojo1992,,false,,,passim
cari1276-1-28-1,,cari1276-1,28,wolulikur,wolulikur,,,Kertodjojo1992,,false,,,passim
cari1276-1-29-1,,cari1276-1,29,sangalikur,sangalikur,,,Kertodjojo1992,,false,,,passim
cari1276-1-30-1,,cari1276-1,30,telung puluh,telung puluh,,,Kertodjojo1992,,false,,,passim
cari1276-1-40-1,,cari1276-1,40,patang puluh,patang puluh,,,Kertodjojo1992,,false,,,passim
cari1276-1-50-1,,cari1276-1,50,sèket,sèket,,,Kertodjojo1992,,false,,,passim
cari1276-1-60-1,,cari1276-1,60,sewidak,sewidak,,,Kertodjojo1992,,false,,,passim
cari1276-1-60-2,,cari1276-1,60,swidak,swidak,,,Kertodjojo1992,,false,,,passim
cari1276-1-70-1,,cari1276-1,70,pitung puluh,pitung puluh,,,Kertodjojo1992,,false,,,passim
cari1276-1-80-1,,cari1276-1,80,wolun puluh,wolun puluh,,,Kertodjojo1992,,false,,,passim
cari1276-1-90-1,,cari1276-1,90,sangang puluh,sangang puluh,,,Kertodjojo1992,,false,,,passim
cari1276-1-100-1,,cari1276-1,100,satus,satus,,,Kertodjojo1992,,false,,,passim
cari1276-1-100-2,,cari1276-1,100,atus,atus,,noun,Kertodjojo1992,,false,,,passim
cari1276-1-200-1,,cari1276-1,200,rong atus,rong atus,,,Kertodjojo1992,,false,,,passim
cari1276-1-300-1,,cari1276-1,300,telung atus,telung atus,,,Kertodjojo1992,,false,,,passim
cari1276-1-400-1,,cari1276-1,400,patang atus,patang atus,,,Kertodjojo1992,,false,,,passim
cari1276-1-500-1,,cari1276-1,500,limang atus,limang atus,,,Kertodjojo1992,,false,,,passim
cari1276-1-600-1,,cari1276-1,600,nem atus,nem atus,,,Kertodjojo1992,,false,,,passim
cari1276-1-700-1,,cari1276-1,700,pitung atus,pitung atus,,,Kertodjojo1992,,false,,,passim
cari1276-1-800-1,,cari1276-1,800,wolung atus,wolung atus,,,Kertodjojo1992,,false,,,passim
cari1276-1-900-1,,cari1276-1,900,sangang atus,sangang atus,,,Kertodjojo1992,,false,,,passim
cari1276-1-1000-1,,cari1276-1,1000,sèwu,sèwu,,,Kertodjojo1992,,false,,,passim
cari1276-1-1000-2,,cari1276-1,1000,èwu,èwu,,noun,Kertodjojo1992,,false,,,passim
cent2053-1-1-1,,cent2053-1,1,sĕ,sĕ,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-1-2,,cent2053-1,1,sootè,sootè,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-2-1,,cent2053-1,2,doewe,doewe,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-3-1,,cent2053-1,3,tigĕ,tigĕ,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-4-1,,cent2053-1,4,(e)mpat,(e)mpat,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-5-1,,cent2053-1,5,limĕ,limĕ,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-6-1,,cent2053-1,6,(e)nam,(e)nam,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-6-2,,cent2053-1,6,nem,nem,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-7-1,,cent2053-1,7,toedjoh,toedjoh,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-8-1,,cent2053-1,8,selapan,selapan,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-9-1,,cent2053-1,9,sembilan,sembilan,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-10-1,,cent2053-1,10,sepoeloh,sepoeloh,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-11-1,,cent2053-1,11,seleblas,seleblas,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-12-1,,cent2053-1,12,doewe blas,doewe blas,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-13-1,,cent2053-1,13,tiga blas,tiga blas,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-18-1,,cent2053-1,18,selapan blas,selapan blas,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-19-1,,cent2053-1,19,sembilan blas,sembilan blas,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-20-1,,cent2053-1,20,doewe poeloh,doewe poeloh,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-21-1,,cent2053-1,21,selikor,selikor,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-25-1,,cent2053-1,25,lime likor,lime likor,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-25-2,,cent2053-1,25,selawi,selawi,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-30-1,,cent2053-1,30,tige poeloh,tige poeloh,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-40-1,,cent2053-1,40,(e)mpat poeloh,(e)mpat poeloh,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-50-1,,cent2053-1,50,lime poeloh,lime poeloh,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-60-1,,cent2053-1,60,(e)nam poeloh,(e)nam poeloh,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-100-1,,cent2053-1,100,seratos,seratos,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-1000-1,,cent2053-1,1000,seriboe,seriboe,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-1-10000-1,,cent2053-1,10000,selaksĕ,selaksĕ,,,Stokhof1987Vol10.2,,false,,,p.98
cent2053-2-1-1,,cent2053-2,1,sa,sa,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-2-1,,cent2053-2,2,doea,doea,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-3-1,,cent2053-2,3,tiga,tiga,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-4-1,,cent2053-2,4,mpat,mpat,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-5-1,,cent2053-2,5,lima,lima,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-6-1,,cent2053-2,6,nam,nam,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-7-1,,cent2053-2,7,toedjoh,toedjoh,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-8-1,,cent2053-2,8,delapan,delapan,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-9-1,,cent2053-2,9,sembilan,sembilan,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-10-1,,cent2053-2,10,sepoeloeh,sepoeloeh,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-11-1,,cent2053-2,11,seblas,seblas,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-12-1,,cent2053-2,12,doea blas,doea blas,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-13-1,,cent2053-2,13,tiga blas,tiga blas,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-14-1,,cent2053-2,14,mpat blas,mpat blas,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-15-1,,cent2053-2,15,lima blas,lima blas,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-16-1,,cent2053-2,16,nam blas,nam blas,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-17-1,,cent2053-2,17,toedjoeh blas,toedjoeh blas,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-18-1,,cent2053-2,18,delapan blas,delapan blas,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-19-1,,cent2053-2,19,sembilan blas,sembilan blas,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-20-1,,cent2053-2,20,doea poeloh,doea poeloh,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-21-1,,cent2053-2,21,selikoer,selikoer,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-25-1,,cent2053-2,25,selawi,selawi,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-30-1,,cent2053-2,30,tiga poeloh,tiga poeloh,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-40-1,,cent2053-2,40,mpat poeloh,mpat poeloh,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-50-1,,cent2053-2,50,lima poeloh,lima poeloh,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-60-1,,cent2053-2,60,nam poeloh,nam poeloh,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-100-1,,cent2053-2,100,seratoes,seratoes,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-1000-1,,cent2053-2,1000,seriboe,seriboe,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-10000-1,,cent2053-2,10000,selaksa,selaksa,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-2-10000-2,,cent2053-2,10000,sepoeloh ribo,sepoeloh ribo,,,Stokhof1987Vol10.2,,false,,,pp.182-183
cent2053-3-1-1,,cent2053-3,1,sǎ,sǎ,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-2-1,,cent2053-3,2,doewǎ,doewǎ,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-3-1,,cent2053-3,3,tīgǎ,tīgǎ,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-4-1,,cent2053-3,4,ěmpàt,ěmpàt,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-5-1,,cent2053-3,5,līmå,līmå,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-6-1,,cent2053-3,6,ěnàm,ěnàm,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-7-1,,cent2053-3,7,toedjoe'àh,toedjoe'àh,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-8-1,,cent2053-3,8,sělāpàn,sělāpàn,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-8-2,,cent2053-3,8,dělāpàn,dělāpàn,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-9-1,,cent2053-3,9,sěmbīlàn,sěmbīlàn,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-10-1,,cent2053-3,10,sěpoeloe'àh,sěpoeloe'àh,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-11-1,,cent2053-3,11,sěbělàs,sěbělàs,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-12-1,,cent2053-3,12,doewå bělàs,doewå bělàs,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-13-1,,cent2053-3,13,tīgå bělàs,tīgå bělàs,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-14-1,,cent2053-3,14,ěmpàt bělàs,ěmpàt bělàs,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-15-1,,cent2053-3,15,līmå bělàs,līmå bělàs,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-16-1,,cent2053-3,16,ěnàm bělàs,ěnàm bělàs,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-17-1,,cent2053-3,17,toedjoe'àh bělàs,toedjoe'àh bělàs,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-18-1,,cent2053-3,18,sělāpàn bělàs,sělāpàn bělàs,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-18-2,,cent2053-3,18,dělāpàn bělàs,dělāpàn bělàs,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-19-1,,cent2053-3,19,sěmbīlàn bělàs,sěmbīlàn bělàs,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-20-1,,cent2053-3,20,doewă poeloe'àh,doewă poeloe'àh,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-21-1,,cent2053-3,21,sělīkoer,sělīkoer,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-25-1,,cent2053-3,25,līmå līkoer,līmå līkoer,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-25-2,,cent2053-3,25,sělāwē'àh,sělāwē'àh,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-30-1,,cent2053-3,30,tīgå poeloe'àh,tīgå poeloe'àh,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-40-1,,cent2053-3,40,ěmpàt poeloe'àh,ěmpàt poeloe'àh,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-50-1,,cent2053-3,50,līmå poeloe'àh,līmå poeloe'àh,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-60-1,,cent2053-3,60,ěnàm poeloe'àh,ěnàm poeloe'àh,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-60-2,,cent2053-3,60,soewīdà(k),soewīdà(k),,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-100-1,,cent2053-3,100,sěrātoes,sěrātoes,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-1000-1,,cent2053-3,1000,sěrīboe,sěrīboe,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-3-10000-1,,cent2053-3,10000,sělàkså,sělàkså,,,Stokhof1987Vol10.2,,false,,,pp.115-116
cent2053-4-1-1,,cent2053-4,1,satoe,satoe,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-2-1,,cent2053-4,2,doewo,doewo,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-3-1,,cent2053-4,3,tigo,tigo,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-4-1,,cent2053-4,4,'mpat,'mpat,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-5-1,,cent2053-4,5,limo,limo,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-6-1,,cent2053-4,6,nam,nam,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-7-1,,cent2053-4,7,toedjoeah,toedjoeah,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-8-1,,cent2053-4,8,dŏlapan,dŏlapan,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-9-1,,cent2053-4,9,sombilan,sombilan,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-10-1,,cent2053-4,10,sŏpoeloeah,sŏpoeloeah,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-11-1,,cent2053-4,11,sŏbŏlas,sŏbŏlas,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-12-1,,cent2053-4,12,doewo bŏlas,doewo bŏlas,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-13-1,,cent2053-4,13,tigo bŏlas,tigo bŏlas,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-14-1,,cent2053-4,14,'mpat bŏlas,'mpat bŏlas,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-15-1,,cent2053-4,15,limo bŏlas,limo bŏlas,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-16-1,,cent2053-4,16,nam bŏlas,nam bŏlas,,,Stokhof1987Vol10.2,,false,,,p.135
cent2053-4-17-1,,cent2053-4,17,toedjoeah bŏlas,toedjoeah bŏlas,,,Stokhof1987Vol10.2,,false,,,p.135
